customer_id,first_name,last_name,email,state,customer_type,business_segment,active
428,William,Martinez,william.martinez659@email.com,IN,buyer,,1
429,Joshua,Robinson,joshua.robinson720@email.com,KS,buyer,,1
430,William,Lee,william.lee521@email.com,MN,buyer,,1
431,Brian,Smith,brian.smith185@email.com,OK,buyer,,1
432,Susan,Hernandez,susan.hernandez498@email.com,OR,buyer,,1
433,Elizabeth,Davis,elizabeth.davis159@email.com,CO,buyer,,1
434,Robert,Martinez,robert.martinez104@email.com,NY,buyer,,1
435,David,Thompson,david.thompson785@email.com,OK,buyer,,1
436,Mary,Martin,mary.martin167@email.com,TX,buyer,,1
437,Linda,Robinson,linda.robinson640@email.com,NC,buyer,,1
438,Jennifer,Harris,jennifer.harris421@email.com,TX,buyer,,1
439,Brian,Thompson,brian.thompson993@email.com,NC,buyer,,1
440,Sandra,Martin,sandra.martin767@email.com,OK,buyer,,1
441,Sandra,Davis,sandra.davis317@email.com,IL,buyer,,1
442,Carol,Young,carol.young377@email.com,SC,buyer,,1
443,Sandra,Anderson,sandra.anderson797@email.com,FL,buyer,,1
444,Karen,Taylor,karen.taylor990@email.com,IL,buyer,,1
445,Jennifer,Robinson,jennifer.robinson620@email.com,MO,buyer,,1
446,Mary,Walker,mary.walker657@email.com,MO,buyer,,1
447,Carol,Walker,carol.walker957@email.com,OK,buyer,,1
448,Richard,White,richard.white872@email.com,CA,buyer,,1
449,Thomas,Martinez,thomas.martinez165@email.com,KS,buyer,,1
450,Donald,Anderson,donald.anderson151@email.com,WA,buyer,,1
451,Helen,Williams,helen.williams228@email.com,OR,buyer,,1
452,Sandra,Young,sandra.young28@email.com,OK,buyer,,1
453,Betty,Johnson,betty.johnson383@email.com,TX,buyer,,1
454,Sarah,Gonzalez,sarah.gonzalez384@email.com,CO,buyer,,1
455,Jessica,Smith,jessica.smith102@email.com,OK,buyer,,1
456,Joshua,Lewis,joshua.lewis40@email.com,MO,buyer,,1
457,Steven,Allen,steven.allen713@email.com,SC,buyer,,1
458,Mary,Clark,mary.clark460@email.com,NC,buyer,,1
459,John,Young,john.young263@email.com,KS,buyer,,1
460,Susan,Robinson,susan.robinson963@email.com,MO,buyer,,1
461,Helen,Brown,helen.brown244@email.com,FL,buyer,,1
462,Paul,Brown,paul.brown430@email.com,KS,buyer,,1
463,Donna,Williams,donna.williams927@email.com,KS,buyer,,1
464,Ruth,Martin,ruth.martin648@email.com,IL,buyer,,1
465,Sarah,White,sarah.white440@email.com,KS,buyer,,1
466,John,Martin,john.martin585@email.com,OK,buyer,,1
467,Betty,Garcia,betty.garcia88@email.com,MN,buyer,,1
468,Brian,Williams,brian.williams558@email.com,NV,buyer,,1
469,Michael,Gonzalez,michael.gonzalez45@email.com,CA,buyer,,1
470,Karen,Lopez,karen.lopez17@email.com,MO,buyer,,1
471,Kevin,Lewis,kevin.lewis247@email.com,KS,buyer,,1
472,Richard,Clark,richard.clark775@email.com,IN,buyer,,1
473,Joshua,Jones,joshua.jones560@email.com,KS,buyer,,1
474,Joshua,Robinson,joshua.robinson851@email.com,WI,buyer,,1
475,Donna,White,donna.white187@email.com,NE,buyer,,1
476,Mary,Williams,mary.williams967@email.com,NC,buyer,,1
477,Donna,Johnson,donna.johnson45@email.com,OK,buyer,,1
478,Elizabeth,Young,elizabeth.young956@email.com,KS,buyer,,1
479,Paul,Taylor,paul.taylor835@email.com,TX,buyer,,1
480,Carol,Rodriguez,carol.rodriguez663@email.com,KS,buyer,,1
481,Elizabeth,Martinez,elizabeth.martinez800@email.com,OK,buyer,,1
482,James,Walker,james.walker280@email.com,MN,buyer,,1
483,Thomas,Lewis,thomas.lewis911@email.com,OK,buyer,,1
484,Nancy,Harris,nancy.harris980@email.com,TX,buyer,,1
485,Karen,Hernandez,karen.hernandez509@email.com,AZ,buyer,,1
486,Ruth,Lopez,ruth.lopez532@email.com,OR,buyer,,1
487,Donald,Lewis,donald.lewis435@email.com,KS,buyer,,1
488,William,Wilson,william.wilson843@email.com,OH,buyer,,1
489,Linda,Moore,linda.moore106@email.com,OK,buyer,,1
490,William,Hernandez,william.hernandez314@email.com,MN,buyer,,1
491,Sandra,Martin,sandra.martin171@email.com,NC,buyer,,1
492,Sandra,Lopez,sandra.lopez745@email.com,TX,buyer,,1
493,Kevin,Martin,kevin.martin282@email.com,CO,buyer,,1
494,James,Williams,james.williams416@email.com,MN,buyer,,1
495,Brian,Taylor,brian.taylor696@email.com,PA,buyer,,1
496,Jennifer,King,jennifer.king870@email.com,KS,buyer,,1
497,Sandra,Johnson,sandra.johnson242@email.com,KS,buyer,,1
498,Brian,Lopez,brian.lopez581@email.com,TX,buyer,,1
499,David,Martin,david.martin461@email.com,MO,buyer,,1
500,Brian,Lopez,brian.lopez79@email.com,TX,buyer,,1
501,Mary,Taylor,mary.taylor322@email.com,OK,buyer,,1
502,Donald,Davis,donald.davis27@email.com,NV,buyer,,1
503,Linda,Thomas,linda.thomas936@email.com,IA,buyer,,1
504,Thomas,Rodriguez,thomas.rodriguez721@email.com,FL,buyer,,1
505,Sandra,Miller,sandra.miller293@email.com,CO,buyer,,1
506,Ruth,Miller,ruth.miller874@email.com,KS,buyer,,1
507,Robert,Anderson,robert.anderson731@email.com,MO,buyer,,1
508,Sandra,Williams,sandra.williams991@email.com,VA,buyer,,1
509,Andrew,Thompson,andrew.thompson67@email.com,OK,buyer,,1
510,Steven,Young,steven.young162@email.com,OK,buyer,,1
511,Linda,Lewis,linda.lewis230@email.com,OK,buyer,,1
512,Thomas,Miller,thomas.miller243@email.com,PA,buyer,,1
513,Ruth,Smith,ruth.smith587@email.com,OK,buyer,,1
514,Brian,Anderson,brian.anderson565@email.com,PA,buyer,,1
515,Mary,Martin,mary.martin68@email.com,CA,buyer,,1
516,Paul,Gonzalez,paul.gonzalez737@email.com,CO,buyer,,1
517,Carol,Taylor,carol.taylor420@email.com,TX,buyer,,1
518,Robert,Jones,robert.jones658@email.com,AZ,buyer,,1
519,Robert,Anderson,robert.anderson530@email.com,NE,buyer,,1
520,Kevin,Jones,kevin.jones799@email.com,CA,buyer,,1
521,Linda,Clark,linda.clark444@email.com,NV,buyer,,1
522,James,Robinson,james.robinson157@email.com,KS,buyer,,1
523,Paul,Garcia,paul.garcia958@email.com,MO,buyer,,1
524,Jessica,Lopez,jessica.lopez532@email.com,OR,buyer,,1
525,Steven,Walker,steven.walker202@email.com,KS,buyer,,1
526,Donald,Jones,donald.jones630@email.com,MI,buyer,,1
527,William,Taylor,william.taylor607@email.com,WI,buyer,,1
528,Patricia,Garcia,patricia.garcia738@email.com,MN,buyer,,1
529,Joshua,Robinson,joshua.robinson43@email.com,OR,buyer,,1
530,Michael,Williams,michael.williams657@email.com,KS,buyer,,1
531,Mark,Lee,mark.lee586@email.com,MO,buyer,,1
532,Betty,Martin,betty.martin510@email.com,WI,buyer,,1
533,Steven,Lee,steven.lee495@email.com,NV,buyer,,1
534,Sarah,Lewis,sarah.lewis416@email.com,VA,buyer,,1
535,Paul,Anderson,paul.anderson62@email.com,KS,buyer,,1
536,Jennifer,Anderson,jennifer.anderson476@email.com,TX,buyer,,1
537,Susan,Hernandez,susan.hernandez321@email.com,OH,buyer,,1
538,Andrew,Harris,andrew.harris354@email.com,CO,buyer,,1
539,Nancy,Jones,nancy.jones528@email.com,FL,buyer,,1
540,Richard,Hernandez,richard.hernandez126@email.com,MO,buyer,,1
541,Donald,Anderson,donald.anderson100@email.com,MO,buyer,,1
542,James,Martinez,james.martinez885@email.com,OR,buyer,,1
543,Betty,Davis,betty.davis924@email.com,NV,buyer,,1
544,Jennifer,Robinson,jennifer.robinson592@email.com,OK,buyer,,1
545,Andrew,Miller,andrew.miller511@email.com,FL,buyer,,1
546,Donna,Thomas,donna.thomas510@email.com,CA,buyer,,1
547,Michael,Williams,michael.williams518@email.com,OR,buyer,,1
548,Donna,King,donna.king598@email.com,MO,buyer,,1
549,Kevin,Johnson,kevin.johnson507@email.com,KS,buyer,,1
550,Carol,Martinez,carol.martinez868@email.com,IL,buyer,,1
551,Richard,Wilson,richard.wilson271@email.com,KS,buyer,,1
552,Brian,Clark,brian.clark47@email.com,TX,buyer,,1
553,Nancy,Johnson,nancy.johnson200@email.com,IN,buyer,,1
554,Brian,Moore,brian.moore396@email.com,OK,buyer,,1
555,Sandra,Clark,sandra.clark846@email.com,IL,buyer,,1
556,Thomas,Jones,thomas.jones404@email.com,AZ,buyer,,1
557,Brian,Lewis,brian.lewis572@email.com,CO,buyer,,1
558,Brian,Clark,brian.clark617@email.com,KS,buyer,,1
559,Nancy,Taylor,nancy.taylor40@email.com,KS,buyer,,1
560,Mary,White,mary.white486@email.com,OK,buyer,,1
561,Donna,Jones,donna.jones528@email.com,OH,buyer,,1
562,Mary,Hernandez,mary.hernandez327@email.com,OR,buyer,,1
563,Jennifer,Gonzalez,jennifer.gonzalez758@email.com,CO,buyer,,1
564,Paul,Jackson,paul.jackson849@email.com,OK,buyer,,1
565,Ruth,White,ruth.white487@email.com,IN,buyer,,1
566,Michael,Lopez,michael.lopez113@email.com,OK,buyer,,1
567,Betty,Jackson,betty.jackson921@email.com,OK,buyer,,1
568,Michael,Martin,michael.martin991@email.com,NE,buyer,,1
569,Jessica,Harris,jessica.harris492@email.com,KS,buyer,,1
570,Jennifer,Taylor,jennifer.taylor635@email.com,MI,buyer,,1
571,Karen,Jones,karen.jones249@email.com,VA,buyer,,1
572,David,Jackson,david.jackson113@email.com,OR,buyer,,1
573,Elizabeth,Smith,elizabeth.smith429@email.com,TX,buyer,,1
574,Patricia,Wilson,patricia.wilson421@email.com,NC,buyer,,1
575,Carol,Walker,carol.walker745@email.com,CA,buyer,,1
576,James,White,james.white213@email.com,KS,buyer,,1
577,Andrew,Thompson,andrew.thompson386@email.com,NE,buyer,,1
578,Andrew,King,andrew.king935@email.com,MO,buyer,,1
579,Joshua,Moore,joshua.moore791@email.com,OK,buyer,,1
580,Mark,Martin,mark.martin981@email.com,NE,buyer,,1
581,Sarah,Rodriguez,sarah.rodriguez231@email.com,IN,buyer,,1
582,Paul,Clark,paul.clark213@email.com,OK,buyer,,1
583,Ruth,Hernandez,ruth.hernandez574@email.com,NE,buyer,,1
584,Donald,Martinez,donald.martinez693@email.com,KS,buyer,,1
585,Karen,Young,karen.young839@email.com,AZ,buyer,,1
586,Kevin,King,kevin.king150@email.com,FL,buyer,,1
587,Steven,Johnson,steven.johnson732@email.com,OK,buyer,,1
588,William,Lopez,william.lopez672@email.com,OR,buyer,,1
589,Mark,Harris,mark.harris207@email.com,NE,buyer,,1
590,Donald,Allen,donald.allen279@email.com,IN,buyer,,1
591,Mary,Brown,mary.brown601@email.com,MI,buyer,,1
592,Sarah,Davis,sarah.davis927@email.com,KS,buyer,,1
593,Jessica,Lee,jessica.lee103@email.com,MO,buyer,,1
594,Betty,Hernandez,betty.hernandez103@email.com,NC,buyer,,1
595,Mary,Smith,mary.smith952@email.com,NV,buyer,,1
596,Jennifer,Wilson,jennifer.wilson902@email.com,MN,buyer,,1
597,Carol,Thomas,carol.thomas775@email.com,WI,buyer,,1
598,Steven,Hernandez,steven.hernandez61@email.com,OK,buyer,,1
599,William,Lee,william.lee548@email.com,IN,buyer,,1
600,David,Allen,david.allen428@email.com,WA,buyer,,1
601,Linda,Allen,linda.allen857@email.com,WA,buyer,,1
602,Nancy,Lewis,nancy.lewis960@email.com,IA,buyer,,1
603,Steven,Young,steven.young306@email.com,KS,buyer,,1
604,Richard,Allen,richard.allen292@email.com,AZ,buyer,,1
605,Donna,Lee,donna.lee506@email.com,IL,buyer,,1
606,Mary,Walker,mary.walker280@email.com,IA,buyer,,1
607,Elizabeth,Lewis,elizabeth.lewis167@email.com,KS,buyer,,1
608,Donna,Lee,donna.lee191@email.com,MO,buyer,,1
609,John,Harris,john.harris303@email.com,OK,buyer,,1
610,Elizabeth,Garcia,elizabeth.garcia655@email.com,OH,buyer,,1
611,Nancy,Robinson,nancy.robinson336@email.com,TX,buyer,,1
612,William,Gonzalez,william.gonzalez190@email.com,MN,buyer,,1
613,Mary,Thomas,mary.thomas255@email.com,OK,buyer,,1
614,John,Rodriguez,john.rodriguez458@email.com,TX,buyer,,1
615,Donald,King,donald.king597@email.com,OK,buyer,,1
616,John,Rodriguez,john.rodriguez710@email.com,MN,buyer,,1
617,Sarah,Johnson,sarah.johnson477@email.com,MN,buyer,,1
618,Paul,Garcia,paul.garcia515@email.com,TX,buyer,,1
619,Paul,White,paul.white939@email.com,KS,buyer,,1
620,Steven,Lopez,steven.lopez225@email.com,MI,buyer,,1
621,Mary,Thomas,mary.thomas766@email.com,MO,buyer,,1
622,Brian,Wilson,brian.wilson935@email.com,NC,buyer,,1
623,Carol,Clark,carol.clark681@email.com,IL,buyer,,1
624,Susan,Clark,susan.clark773@email.com,MO,buyer,,1
625,William,Taylor,william.taylor721@email.com,TX,buyer,,1
626,Brian,Williams,brian.williams115@email.com,WA,buyer,,1
627,James,Robinson,james.robinson518@email.com,IL,buyer,,1
628,Elizabeth,Jackson,elizabeth.jackson169@email.com,IL,buyer,,1
629,Andrew,Walker,andrew.walker120@email.com,IA,buyer,,1
630,Susan,White,susan.white94@email.com,OH,buyer,,1
631,Sandra,Lewis,sandra.lewis136@email.com,KS,buyer,,1
632,Betty,Anderson,betty.anderson573@email.com,IN,buyer,,1
633,Donna,Thompson,donna.thompson741@email.com,VA,buyer,,1
634,Michael,Gonzalez,michael.gonzalez4@email.com,MO,buyer,,1
635,Susan,Jackson,susan.jackson434@email.com,KS,buyer,,1
636,Kevin,White,kevin.white62@email.com,KS,buyer,,1
637,Robert,Allen,robert.allen294@email.com,NE,buyer,,1
638,Betty,Garcia,betty.garcia785@email.com,FL,buyer,,1
639,Betty,Lopez,betty.lopez392@email.com,CO,buyer,,1
640,Sandra,Walker,sandra.walker387@email.com,WA,buyer,,1
641,Karen,Williams,karen.williams678@email.com,SD,buyer,,1
642,Mary,Lee,mary.lee122@email.com,CA,buyer,,1
643,Linda,Moore,linda.moore131@email.com,TX,buyer,,1
644,Jessica,Robinson,jessica.robinson24@email.com,KS,buyer,,1
645,Paul,Anderson,paul.anderson558@email.com,MN,buyer,,1
646,Helen,Moore,helen.moore236@email.com,TX,buyer,,1
647,Sarah,Anderson,sarah.anderson283@email.com,OK,buyer,,1
648,Elizabeth,Allen,elizabeth.allen784@email.com,CA,buyer,,1
649,Thomas,Johnson,thomas.johnson430@email.com,VA,buyer,,1
650,Michael,Davis,michael.davis104@email.com,MO,buyer,,1
651,David,Anderson,david.anderson721@email.com,OH,buyer,,1
652,James,Davis,james.davis412@email.com,GA,buyer,,1
653,Sandra,Davis,sandra.davis773@email.com,IL,buyer,,1
654,James,Jones,james.jones297@email.com,IA,buyer,,1
655,Jessica,Robinson,jessica.robinson590@email.com,WA,buyer,,1
656,Andrew,Jackson,andrew.jackson689@email.com,OH,buyer,,1
657,Andrew,Davis,andrew.davis147@email.com,OK,buyer,,1
658,Jessica,Wilson,jessica.wilson63@email.com,OK,buyer,,1
659,Linda,Lee,linda.lee570@email.com,ND,buyer,,1
660,Ruth,Johnson,ruth.johnson965@email.com,AZ,buyer,,1
661,Karen,Lewis,karen.lewis714@email.com,IL,buyer,,1
662,Betty,Wilson,betty.wilson386@email.com,MO,buyer,,1
663,Linda,Clark,linda.clark247@email.com,IL,buyer,,1
664,Jessica,Martinez,jessica.martinez148@email.com,CA,buyer,,1
665,Donna,Allen,donna.allen423@email.com,KS,buyer,,1
666,Betty,Moore,betty.moore398@email.com,IL,buyer,,1
667,Sarah,Rodriguez,sarah.rodriguez663@email.com,MO,buyer,,1
668,William,Allen,william.allen380@email.com,TX,buyer,,1
669,William,Moore,william.moore196@email.com,GA,buyer,,1
670,James,Rodriguez,james.rodriguez620@email.com,TX,buyer,,1
671,David,Walker,david.walker824@email.com,KS,buyer,,1
672,Susan,Thomas,susan.thomas929@email.com,MO,buyer,,1
673,Joshua,Martinez,joshua.martinez16@email.com,NV,buyer,,1
674,Susan,Allen,susan.allen760@email.com,MO,buyer,,1
675,Thomas,Harris,thomas.harris491@email.com,CO,buyer,,1
676,Sarah,White,sarah.white210@email.com,OH,buyer,,1
677,Nancy,Allen,nancy.allen330@email.com,MO,buyer,,1
678,Steven,Gonzalez,steven.gonzalez665@email.com,NE,buyer,,1
679,Kevin,Martinez,kevin.martinez526@email.com,MO,buyer,,1
680,Ruth,Anderson,ruth.anderson740@email.com,KS,buyer,,1
681,Carol,Clark,carol.clark937@email.com,NY,buyer,,1
682,Susan,Lopez,susan.lopez47@email.com,OK,buyer,,1
683,Jessica,Harris,jessica.harris268@email.com,MO,buyer,,1
684,Betty,Martinez,betty.martinez338@email.com,MO,buyer,,1
685,Jessica,Gonzalez,jessica.gonzalez252@email.com,IN,buyer,,1
686,Ruth,Moore,ruth.moore702@email.com,MN,buyer,,1
687,Joshua,Rodriguez,joshua.rodriguez501@email.com,FL,buyer,,1
688,Ruth,Anderson,ruth.anderson815@email.com,MO,buyer,,1
689,Kevin,Garcia,kevin.garcia560@email.com,KS,buyer,,1
690,Ruth,Garcia,ruth.garcia556@email.com,WA,buyer,,1
691,James,Taylor,james.taylor868@email.com,KS,buyer,,1
692,Robert,King,robert.king50@email.com,VA,buyer,,1
693,John,Wilson,john.wilson646@email.com,KS,buyer,,1
694,Jessica,Williams,jessica.williams10@email.com,NC,buyer,,1
695,Susan,Taylor,susan.taylor62@email.com,NE,buyer,,1
696,Carol,Thompson,carol.thompson7@email.com,IA,buyer,,1
697,Betty,Smith,betty.smith740@email.com,KS,buyer,,1
698,Donald,Moore,donald.moore18@email.com,AZ,buyer,,1
699,Helen,Lewis,helen.lewis184@email.com,OR,buyer,,1
700,Richard,Allen,richard.allen153@email.com,KS,buyer,,1
701,Sarah,Miller,sarah.miller259@email.com,MI,buyer,,1
702,Kevin,Rodriguez,kevin.rodriguez81@email.com,PA,buyer,,1
703,Brian,King,brian.king579@email.com,TX,buyer,,1
704,Sarah,White,sarah.white701@email.com,MO,buyer,,1
705,William,Lee,william.lee666@email.com,CO,buyer,,1
706,David,Williams,david.williams387@email.com,TX,buyer,,1
707,Carol,Johnson,carol.johnson720@email.com,WI,buyer,,1
708,Jennifer,Williams,jennifer.williams445@email.com,IA,buyer,,1
709,Joshua,Jackson,joshua.jackson998@email.com,AZ,buyer,,1
710,Richard,Young,richard.young44@email.com,IL,buyer,,1
711,Jessica,Miller,jessica.miller709@email.com,WA,buyer,,1
712,Carol,Rodriguez,carol.rodriguez77@email.com,KS,buyer,,1
713,Donald,Young,donald.young674@email.com,IL,buyer,,1
714,David,Garcia,david.garcia323@email.com,OR,buyer,,1
715,Michael,King,michael.king148@email.com,MO,buyer,,1
716,Nancy,Allen,nancy.allen167@email.com,KS,buyer,,1
717,Sarah,Jackson,sarah.jackson399@email.com,SC,buyer,,1
718,Joshua,Gonzalez,joshua.gonzalez144@email.com,GA,buyer,,1
719,William,Taylor,william.taylor355@email.com,GA,buyer,,1
720,James,Brown,james.brown859@email.com,TX,buyer,,1
721,Robert,Hernandez,robert.hernandez629@email.com,OH,buyer,,1
722,Nancy,Clark,nancy.clark650@email.com,OK,buyer,,1
723,Donald,Lewis,donald.lewis503@email.com,CO,buyer,,1
724,Jessica,Lopez,jessica.lopez385@email.com,IL,buyer,,1
725,Helen,Garcia,helen.garcia677@email.com,ND,buyer,,1
726,Karen,Williams,karen.williams303@email.com,FL,buyer,,1
727,Sarah,White,sarah.white275@email.com,KS,buyer,,1
728,Patricia,Gonzalez,patricia.gonzalez650@email.com,NC,buyer,,1
729,Patricia,Harris,patricia.harris370@email.com,TX,buyer,,1
730,Richard,Williams,richard.williams316@email.com,KS,buyer,,1
731,Sandra,Lopez,sandra.lopez105@email.com,FL,buyer,,1
732,Mary,Williams,mary.williams460@email.com,MO,buyer,,1
733,Betty,Brown,betty.brown363@email.com,KS,buyer,,1
734,William,Martin,william.martin333@email.com,OH,buyer,,1
735,Karen,Smith,karen.smith398@email.com,OK,buyer,,1
736,William,Harris,william.harris927@email.com,WA,buyer,,1
737,Sarah,Jackson,sarah.jackson702@email.com,IL,buyer,,1
738,Karen,Garcia,karen.garcia309@email.com,KS,buyer,,1
739,Donald,Thomas,donald.thomas172@email.com,MO,buyer,,1
740,Helen,Rodriguez,helen.rodriguez496@email.com,TX,buyer,,1
741,Robert,Lopez,robert.lopez253@email.com,MO,buyer,,1
742,Ruth,Martin,ruth.martin469@email.com,MI,buyer,,1
743,Richard,Jones,richard.jones972@email.com,OK,buyer,,1
744,Nancy,Hernandez,nancy.hernandez390@email.com,NY,buyer,,1
745,Joshua,Anderson,joshua.anderson836@email.com,OK,buyer,,1
746,Mary,Martinez,mary.martinez971@email.com,OK,buyer,,1
747,Elizabeth,Thomas,elizabeth.thomas988@email.com,OK,buyer,,1
748,Nancy,King,nancy.king753@email.com,OK,buyer,,1
749,Ruth,King,ruth.king249@email.com,IN,buyer,,1
750,Andrew,Gonzalez,andrew.gonzalez805@email.com,OK,buyer,,1
751,Nancy,Lopez,nancy.lopez578@email.com,KS,buyer,,1
752,Elizabeth,Jackson,elizabeth.jackson185@email.com,CO,buyer,,1
753,Michael,King,michael.king966@email.com,GA,buyer,,1
754,Susan,Anderson,susan.anderson852@email.com,PA,buyer,,1
755,Robert,Robinson,robert.robinson815@email.com,CA,buyer,,1
756,Betty,Thompson,betty.thompson649@email.com,IA,buyer,,1
757,Paul,Davis,paul.davis158@email.com,MO,buyer,,1
758,Helen,Lewis,helen.lewis460@email.com,TX,buyer,,1
759,Carol,Jackson,carol.jackson519@email.com,TX,buyer,,1
760,Betty,Moore,betty.moore992@email.com,KS,buyer,,1
761,Brian,White,brian.white550@email.com,WA,buyer,,1
762,William,Brown,william.brown674@email.com,FL,buyer,,1
763,Kevin,Garcia,kevin.garcia46@email.com,WI,buyer,,1
764,Nancy,King,nancy.king989@email.com,GA,buyer,,1
765,Helen,Brown,helen.brown265@email.com,KS,buyer,,1
766,Jessica,Taylor,jessica.taylor572@email.com,GA,buyer,,1
767,Jessica,Anderson,jessica.anderson475@email.com,TX,buyer,,1
768,Patricia,Lopez,patricia.lopez495@email.com,CO,buyer,,1
769,Richard,Martinez,richard.martinez985@email.com,TX,buyer,,1
770,William,Brown,william.brown748@email.com,SC,buyer,,1
771,Patricia,Lopez,patricia.lopez467@email.com,OK,buyer,,1
772,Susan,Taylor,susan.taylor488@email.com,NE,buyer,,1
773,Richard,Anderson,richard.anderson464@email.com,NC,buyer,,1
774,Andrew,Williams,andrew.williams830@email.com,OK,buyer,,1
775,Thomas,Smith,thomas.smith664@email.com,CA,buyer,,1
776,Richard,Thompson,richard.thompson953@email.com,PA,buyer,,1
777,Sarah,Taylor,sarah.taylor164@email.com,MO,buyer,,1
778,Joshua,Moore,joshua.moore474@email.com,TX,buyer,,1
779,Jessica,Lewis,jessica.lewis189@email.com,TX,buyer,,1
780,Linda,Lee,linda.lee406@email.com,MN,buyer,,1
781,Michael,Harris,michael.harris203@email.com,MI,buyer,,1
782,Sandra,Jackson,sandra.jackson5@email.com,TX,buyer,,1
783,Susan,Miller,susan.miller721@email.com,OK,buyer,,1
784,Robert,Jackson,robert.jackson893@email.com,KS,buyer,,1
785,Linda,Lopez,linda.lopez469@email.com,OK,buyer,,1
786,Thomas,Rodriguez,thomas.rodriguez502@email.com,MN,buyer,,1
787,Andrew,Martin,andrew.martin402@email.com,TX,buyer,,1
788,Thomas,Lopez,thomas.lopez469@email.com,OK,buyer,,1
789,Linda,Robinson,linda.robinson820@email.com,ND,buyer,,1
790,Paul,Allen,paul.allen87@email.com,MI,buyer,,1
791,Mary,Hernandez,mary.hernandez313@email.com,KS,buyer,,1
792,Thomas,Garcia,thomas.garcia145@email.com,TX,buyer,,1
793,Karen,Wilson,karen.wilson589@email.com,OH,buyer,,1
794,Karen,Wilson,karen.wilson651@email.com,MO,buyer,,1
795,Linda,Moore,linda.moore296@email.com,MO,buyer,,1
796,Mary,Garcia,mary.garcia462@email.com,OK,buyer,,1
797,James,Walker,james.walker10@email.com,OK,buyer,,1
798,Ruth,Jones,ruth.jones394@email.com,MO,buyer,,1
799,Ruth,Wilson,ruth.wilson426@email.com,SD,buyer,,1
800,Sandra,Thomas,sandra.thomas579@email.com,MO,buyer,,1
801,Michael,Lewis,michael.lewis300@email.com,FL,buyer,,1
802,David,Rodriguez,david.rodriguez296@email.com,MO,buyer,,1
803,Jennifer,Clark,jennifer.clark761@email.com,NE,buyer,,1
804,Ruth,Moore,ruth.moore587@email.com,IA,buyer,,1
805,Thomas,Rodriguez,thomas.rodriguez844@email.com,FL,buyer,,1
806,Brian,Moore,brian.moore43@email.com,SC,buyer,,1
807,Sandra,Moore,sandra.moore436@email.com,MO,buyer,,1
808,Richard,Harris,richard.harris770@email.com,SC,buyer,,1
809,Sarah,Martinez,sarah.martinez34@email.com,CA,buyer,,1
810,Sandra,Rodriguez,sandra.rodriguez837@email.com,OK,buyer,,1
811,William,Anderson,william.anderson121@email.com,CA,buyer,,1
812,Sarah,Miller,sarah.miller603@email.com,VA,buyer,,1
813,Kevin,Walker,kevin.walker648@email.com,NC,buyer,,1
814,Helen,Garcia,helen.garcia804@email.com,MI,buyer,,1
815,Susan,Robinson,susan.robinson61@email.com,MO,buyer,,1
816,Kevin,Moore,kevin.moore552@email.com,OK,buyer,,1
817,Jennifer,Hernandez,jennifer.hernandez300@email.com,AZ,buyer,,1
818,Steven,Jackson,steven.jackson879@email.com,MO,buyer,,1
819,Richard,Jones,richard.jones805@email.com,NV,buyer,,1
820,Betty,Allen,betty.allen284@email.com,KS,buyer,,1
821,Mary,White,mary.white256@email.com,CA,buyer,,1
822,Patricia,White,patricia.white254@email.com,OK,buyer,,1
823,Nancy,Thomas,nancy.thomas648@email.com,KS,buyer,,1
824,Donald,Lee,donald.lee463@email.com,TX,buyer,,1
825,Robert,Lee,robert.lee788@email.com,PA,buyer,,1
826,William,Gonzalez,william.gonzalez285@email.com,IA,buyer,,1
827,Brian,Anderson,brian.anderson336@email.com,OR,buyer,,1
828,John,Walker,john.walker751@email.com,FL,buyer,,1
829,William,Harris,william.harris651@email.com,AZ,buyer,,1
830,Kevin,Walker,kevin.walker548@email.com,KS,buyer,,1
831,Nancy,Miller,nancy.miller845@email.com,NV,buyer,,1
832,Susan,Thomas,susan.thomas849@email.com,MO,buyer,,1
833,Steven,Hernandez,steven.hernandez134@email.com,IL,buyer,,1
834,Ruth,Lewis,ruth.lewis699@email.com,OK,buyer,,1
835,James,Johnson,james.johnson803@email.com,KS,buyer,,1
836,Donna,Smith,donna.smith879@email.com,KS,buyer,,1
837,Jennifer,Anderson,jennifer.anderson982@email.com,NE,buyer,,1
838,Helen,Miller,helen.miller932@email.com,CO,buyer,,1
839,Mary,Young,mary.young163@email.com,WI,buyer,,1
840,Donald,Williams,donald.williams257@email.com,MN,buyer,,1
841,William,Lopez,william.lopez665@email.com,MN,buyer,,1
842,Jennifer,Johnson,jennifer.johnson313@email.com,TX,buyer,,1
843,Jessica,Wilson,jessica.wilson721@email.com,MN,buyer,,1
844,Richard,Smith,richard.smith80@email.com,MO,buyer,,1
845,Mary,Jackson,mary.jackson697@email.com,MO,buyer,,1
846,Sandra,Smith,sandra.smith352@email.com,KS,buyer,,1
847,Thomas,Walker,thomas.walker136@email.com,TX,buyer,,1
848,Carol,Williams,carol.williams92@email.com,MO,buyer,,1
849,Richard,Brown,richard.brown903@email.com,OK,buyer,,1
850,Paul,Jones,paul.jones833@email.com,TX,buyer,,1
851,Mary,Lee,mary.lee147@email.com,CO,buyer,,1
852,Robert,Taylor,robert.taylor625@email.com,IN,buyer,,1
853,Jennifer,Anderson,jennifer.anderson219@email.com,OK,buyer,,1
854,Patricia,Allen,patricia.allen704@email.com,TX,buyer,,1
